ingresos,edad,compras_previas,descuento_aplicado,gasto_total
61750.38065786047,48,3,1,349.730329535506
27942.656731531242,34,3,0,103.1458708330635
31058.453364521538,56,8,1,336.051214417282
38361.87765250274,39,1,0,109.51206296542428
51184.460685021266,52,0,0,122.04558752099334
40383.78100192467,47,5,1,288.86055786353455
59885.8151587013,57,2,1,286.8088862547449
65403.41927386871,54,0,0,129.0165991784362
58993.663118680335,43,5,1,348.2578257351445
74281.81459491301,23,3,1,323.30370942015867
56237.399441830144,51,3,1,292.55114520488235
31746.549344897492,49,4,1,346.05977751384324
70450.6477030751,42,1,0,139.16767027041692
40922.65646591004,30,7,1,297.4336239215017
63656.277495283546,55,3,1,301.9139180220106
73606.01324832659,55,3,1,337.96096883543566
56850.32016095599,19,2,0,119.41834930707904
27557.617802530254,22,4,1,297.01275790981214
36226.81750235313,28,4,0,101.3805567440398
69841.16700327703,28,5,1,347.2572689326552
47463.15971535775,41,5,1,300.3989256960117
51193.603024132484,31,2,0,158.94433201486734
61382.36624245414,62,1,1,279.9364918437053
60444.842931204854,47,1,0,150.56963086153635
54181.99718578191,57,4,1,342.4869752536366
46869.974431693016,64,0,0,111.23170230548929
45309.97331401464,61,0,0,115.77404493580838
62868.48237937014,52,4,1,312.9676379884466
58303.5429660169,38,3,1,320.41238318501195
46140.49999073316,22,2,0,143.36672146269785
66231.6846948971,55,1,0,104.50299368640745
48064.48827305324,19,1,0,120.04262440194829
37225.0673849841,57,2,0,132.11087169673146
38615.43951644983,54,1,0,124.69460968583446
35318.88745535351,51,1,0,142.95748472335575
45913.84975094469,28,0,0,115.86611230346601
68505.8641750429,53,3,0,154.8973682067094
37923.572284542366,28,6,1,310.8638106106963
52827.13641527155,26,1,0,162.06839781705347
40149.659815588806,23,4,0,149.51726956887774
46095.36438092844,51,3,0,126.92915158586376
27349.381820221217,64,3,1,271.73248338956756
46691.92656265194,54,2,0,148.8282649430938
47094.41930292557,49,1,0,114.7033592155492
58104.31916053543,29,2,0,121.01790412376046
53349.21369883056,62,4,0,179.3285626879698
32024.11812571932,49,3,1,307.98340930342107
66262.97366065314,34,1,0,127.2788216307228
53154.54560332993,21,2,0,112.1051139425585
52975.9027576623,59,5,1,322.2342386094074
49862.26469922291,50,2,1,295.0754471647711
42233.638291666706,60,4,1,326.6024557771273
53267.03509623089,60,3,1,328.95443408203835
57133.82653892873,26,11,1,368.1378871341315
23796.564629816676,51,2,1,273.2329407380895
41918.587439808565,56,3,0,114.90011958013085
46175.79544394616,47,5,1,312.70264999636964
53842.55908541417,37,2,0,123.83524285636915
67899.66508890688,56,3,0,147.0168753742931
38423.887781048266,40,2,0,151.29329681433302
42530.57229773237,58,1,0,106.24596243036987
42311.988340301745,61,4,1,333.184609220093
37977.086148431874,52,3,1,334.8856733398801
44792.20257331606,40,1,0,103.64223787325193
61562.033299819566,56,3,1,318.96166530257614
34192.46756953481,40,5,1,309.02481817885223
56417.215927293546,54,1,1,317.5406567747194
24471.466549724966,40,3,1,287.2877729241263
41579.93005336691,56,3,0,150.68183112546288
45057.66049673021,45,2,1,287.21299572375773
75122.89509371098,36,3,0,156.11637014876743
45877.96542870968,47,1,0,148.09278805398043
16981.34789823623,38,4,1,288.9561975378027
20016.66639708125,41,4,1,300.54511139554813
50510.44379520021,38,5,1,315.1976475885351
59206.56283684863,43,2,1,307.9968907342724
55631.83786440879,53,7,1,366.79754243599166
52513.55158701485,43,5,1,299.7509181819411
67433.893962585,50,3,1,348.32872171180543
41906.13168894302,53,4,1,321.7644265488662
63423.65834040238,21,4,1,287.425739769858
25519.77672460374,26,4,0,103.34814808190639
36425.782505929004,25,1,1,264.59843647038446
22894.379076022757,19,2,1,297.6754224378176
45877.32048995312,46,5,0,167.08452817254692
49306.08174100486,40,2,0,156.50684762828556
51711.5223833978,23,3,0,138.44274279365587
50928.25029330703,60,2,1,302.4706449056675
36086.70003782408,53,4,0,172.21778710220605
47146.387333801766,63,3,0,182.3712287706146
27538.29997091377,38,2,1,251.7940020857438
70448.43462698376,39,2,0,156.46599817249805
45445.60890652999,26,1,0,101.39557347736073
42666.70821434463,51,2,1,295.1860918925376
73834.10492666124,43,4,0,189.16311781099336
31366.301996761562,18,2,1,241.1269673844975
33116.193289520466,53,2,0,129.6989697037052
33556.69512697152,61,3,0,164.81201907306698
48981.92927450777,22,3,0,144.72966290841822
56474.47444456396,58,3,1,296.3793342368441
61095.13202176751,39,7,1,357.0127809174345
88579.92976242452,21,1,0,149.09368631588674
16258.513186988544,19,3,0,109.3880459292114
59131.033836866256,33,2,0,112.72681136710513
41643.04141141653,33,2,1,291.2151229871083
41203.7727666684,39,3,0,159.26174103298175
40703.41807619184,60,5,0,143.89771187498326
36368.4549378804,18,4,1,291.0523859473722
75267.87251905177,32,2,1,294.62603903542686
62634.45990520854,41,6,1,358.8605635278992
50347.93967836062,21,4,1,309.5545201127293
70265.236287305,35,6,1,371.26650223103184
27312.065520516866,34,3,1,300.5724862603468
30039.42303003611,24,4,1,275.39297255643476
17330.484017079685,62,0,0,100.59847485194165
39508.781898150686,27,5,1,339.0452738720152
52425.47790057129,18,0,0,70.39746496554822
51542.87866898501,19,6,1,296.1295912709272
52240.128665898206,39,6,1,351.43928937012953
28834.147534008775,49,3,0,114.31360282105993
62047.321139210326,46,2,0,187.54039622457708
53594.41277358497,52,4,1,302.4228440973014
60995.814221989975,34,3,0,169.7354594927428
21608.567336149223,29,1,1,251.27246858069063
54672.36288196685,41,0,0,122.92904436918779
32183.521401237096,47,2,1,283.32272192199804
44040.15121172957,61,6,1,339.482852099454
58015.47347954575,47,3,1,322.7490878542266
51366.4040938387,37,2,0,170.15461945191822
37226.90030331022,59,4,1,320.781837881705
50094.097342766276,24,2,0,154.75583993432554
27026.970271345355,59,4,1,290.6404611466686
67254.01093847444,55,4,0,156.0426293154697
46920.73970755623,24,2,0,110.45590924702019
66778.2491638299,47,0,0,173.50343633584066
42102.02469355935,29,2,0,164.9707852975858
42146.36017390126,48,4,1,283.8706922356033
38537.19820043231,35,0,0,90.50742635400603
63142.60897539613,63,3,1,318.44287717633864
39358.532640072866,60,3,1,299.37976566587565
59668.93148622765,19,5,0,195.29888629033627
44263.21403496065,50,3,0,168.66311090844124
20360.550501625705,28,3,0,91.38495263767062
41445.288983203005,51,3,1,273.18863109235457
32313.376784557277,33,4,1,260.68644411238836
50508.540855235064,52,1,0,119.47481812334651
32143.883964882647,50,3,1,259.9015531597412
63889.62651071925,38,3,1,328.5107130118918
48633.86209470459,37,1,0,101.37808542414665
47336.06007861892,25,1,0,124.80264686945435
59838.38206681374,43,1,0,114.42034431233063
64458.60401113794,50,4,0,238.21591244550456
49698.51872345523,43,3,1,310.96911335094404
38431.99550676064,54,3,1,313.2861428343459
23390.455758318058,47,5,1,289.97637890017745
39709.2536444723,48,1,0,138.09548901291274
40741.816300280574,50,2,1,277.91227166104613
51605.86179488445,28,2,0,170.15861309275698
44822.796782929596,58,0,0,102.57014997239747
60318.994580771425,22,2,1,290.7706245114077
40805.250930939656,19,2,0,115.7534757572525
49144.38249720587,30,3,0,117.49977564935784
67759.81164795333,35,3,1,334.9620958575284
55127.378209324495,43,3,1,287.81286703729154
49099.43687467153,42,0,0,87.48504764200518
40970.833370972345,61,3,1,314.9332670175056
40501.52904927534,31,3,0,105.8426090380038
37240.80120572078,22,4,1,300.9704431311221
41884.89701325651,59,3,1,322.3974684565842
61334.98758116472,19,3,1,279.0775482891076
46671.675930615966,21,4,1,311.48809070902433
29753.403959281535,29,3,1,252.94560561260968
76522.53939589675,28,5,1,332.7616482051761
54799.47786717745,21,6,1,324.9806549669438
28895.84899230246,60,4,0,123.90794406997604
43372.26609138764,26,4,1,272.31528593845957
51663.29574242627,27,10,1,388.3390059138603
75568.88139946066,44,3,1,284.6792120196089
33378.31312611696,23,1,0,97.90971208644761
64640.6107903392,32,6,1,345.5940501102732
70992.29640458514,59,4,1,350.5930864144605
40570.18542388145,48,7,1,362.8139071050709
45837.295717096495,39,7,1,350.6845851226521
34455.36128939345,23,2,0,121.34019563413315
46948.082883795425,50,3,0,149.0408285659496
49451.15038485603,46,1,0,124.8507429179039
59894.74997123556,38,2,0,142.58385295801094
66352.7520653067,47,5,1,334.9360255288528
38778.55903067529,38,1,0,126.09299432173492
20490.124036610083,53,5,1,287.65278633566965
49681.32831085637,39,3,1,315.2570268155932
54403.06294952961,63,2,0,160.16171753893457
53741.265315275625,37,2,0,120.69049943961159
45099.90128736434,39,3,1,294.9955110955287
51871.28149495902,57,3,0,159.38779562610057
72731.67212528372,28,3,1,310.9217990923262
55726.01253443764,64,2,0,165.5151256774894
44399.47362495373,48,5,0,135.87435671176638
42497.03274356006,57,4,0,153.46542698573128
47452.21463483404,30,2,1,279.8346832319363
74551.0994274596,35,5,1,331.9790302350569
47250.48935710704,39,2,0,141.9886582432671
49703.08483218938,34,1,0,118.94555216974963
42765.29643595545,55,4,0,152.73210275244293
66484.75036162947,42,5,1,335.7077689069204
79397.55882117013,49,2,0,156.1591727144097
56759.19574147082,32,2,0,118.44086194069084
51241.59355678139,30,3,0,184.63423825495448
50551.74249761352,43,4,1,302.1335406720516
14235.398168213818,28,2,1,245.47422638889677
61177.26296427226,30,4,1,339.25277280689704
52012.49623993765,50,8,1,363.1013737679262
56425.13075991088,54,3,0,148.77762793786684
39328.06708874443,55,5,1,280.15434884813783
44233.14681534363,18,4,1,263.08121335761166
43834.62595245241,56,3,0,132.0146762413148
65324.344761095585,44,5,1,327.61327735033416
44318.6024509536,53,4,0,172.41326958890062
81239.90483164697,49,2,0,157.4613346787112
56462.93628522556,58,3,1,296.8047584355477
30864.760100064024,32,4,1,308.8264883134391
48071.80560122065,48,3,0,187.22243067016768
40224.873167653765,23,3,0,141.0763312411444
17084.26295269964,42,2,0,104.87698457774442
73992.06410170684,35,3,1,317.9461820575932
60547.13813330006,39,1,0,120.34350963135384
57998.10976848969,48,2,1,321.4710975932678
52481.05490449556,53,2,1,299.9895058555917
29269.736469613435,26,5,1,272.7011610158403
42745.74290666845,63,4,0,152.11932787965878
62626.71162176019,20,8,1,371.79274341332615
34231.69955326246,50,5,0,142.85432723178013
12023.460256237791,44,6,1,280.60312475944403
46593.40988328611,60,1,0,188.8032548559118
47873.63668958692,18,3,1,270.1453852229666
52033.45124622064,61,2,0,158.44845745624127
60927.77965271805,26,0,0,116.75689160861236
59564.08718346813,22,2,0,191.2189144892018
53881.54707865883,32,3,1,324.1540212684703
67932.97082130064,26,1,0,146.6697197820727
27215.45328780028,62,4,1,280.4138125703156
57568.72721716086,45,4,0,152.0202461048017
59398.07545005414,30,2,0,177.8585261112075
31406.565708796406,41,6,1,283.7514690076265
27456.94086976416,62,3,1,298.93537227452646
38810.86810286598,27,4,1,302.6302812353093
40076.878362270625,59,3,1,343.105475165504
61301.29195253646,39,2,0,120.27311935398083
40781.918244633576,56,5,1,328.96216197379175
37154.77222578194,39,3,1,297.757815217335
40825.493949581614,54,2,1,297.6731292120107
66779.48501231318,56,5,1,350.53340720299934
50195.65061565428,37,7,1,368.51161345818707
47311.234619646326,27,2,1,281.5208828495518
48349.917519484225,27,6,1,308.28066744317715
69380.90501489784,43,5,1,310.46021987280204
38762.42410095137,42,3,0,136.30666320611198
69732.62436410156,45,2,0,152.24438389040557
53157.44448382255,30,2,0,156.72105321485353
47593.709270369785,32,7,1,306.4922464113329
87513.50746901422,23,1,0,203.00385042000167
34165.40765302106,29,2,0,118.71939966827074
44694.71360649491,36,4,0,173.80274939613201
31513.531412539996,49,6,1,335.3075555288718
64286.92955804254,28,3,1,289.00527536993883
75337.83400477518,55,3,1,331.452653404
75048.84172106959,50,3,1,355.8379009406851
68359.23129719007,19,3,0,173.45772715459205
47035.692983060515,32,4,1,309.0014671907624
44521.385337652304,53,3,0,161.54659869781858
24932.453412589024,22,0,0,73.6596846189234
80538.10302772689,32,5,0,162.99785036759312
57034.67117222701,60,1,0,175.51023214639864
42620.646426957755,27,0,0,93.47976858688247
69920.85333480452,34,3,1,294.1932195346408
35408.532248599986,51,1,0,155.24926700192728
56099.33051334011,41,2,0,151.6226386325103
47410.56298563748,27,1,1,230.4680790729339
59580.157098204516,47,1,0,118.97350178679666
49046.396912208176,20,3,1,292.0900259909015
28236.081633331636,54,4,1,283.6019843157002
51133.64559005057,20,4,0,159.1934239141422
65732.96212813043,57,2,1,308.43132852048325
49561.75391219022,22,3,0,132.18873618332478
61626.72682383629,45,2,1,312.2498433530579
34317.057714889204,61,1,0,98.2277168980888
49606.08810095222,31,2,0,106.99128107287108
40632.34317367134,56,4,1,323.6283190717666
61204.712601570645,28,1,1,287.62108283546337
50472.37343392993,25,3,0,168.67199125049635
60351.10514504919,54,2,0,134.11106099648777
66315.656392368,25,3,0,160.57690443546215
60374.27862682083,29,5,0,154.95396982042126
54096.776514404664,32,2,0,139.77038047079378
35026.81612232892,36,2,0,150.12078915122981
49958.20833999648,63,4,1,335.7705094829491
42003.6439697625,45,6,1,312.342105151705
44839.0406494366,24,2,0,128.33496344511485
44381.98773874623,57,2,0,138.50473238071697
35301.116378266335,24,2,0,100.39615489398277
20639.92116299015,47,3,0,111.34456910035507
39977.8542750835,35,5,1,291.59135114948043
52900.69177886238,41,3,0,173.0897869927164
29777.344318587646,23,3,0,116.55960783099945
50235.233547074364,21,2,0,125.6259817843899
78504.02636466447,20,2,0,149.12701563947064
65345.84832878359,64,3,0,216.41521279907093
74653.12263680794,23,3,1,287.4481856839881
55866.91815399089,43,4,1,305.27896632093467
67512.64734479669,61,2,0,166.8304613223221
39140.52904298319,55,3,1,293.8297340724596
40334.89599467024,28,4,1,309.3352899590143
8912.89690793791,46,3,0,162.7699314532477
67792.18211063449,37,2,0,120.77070432789722
73104.85969729829,27,4,0,153.75714488840353
41702.341319790954,43,4,0,153.20713457886995
46190.72440404147,44,2,0,146.630255843894
38692.06829463558,31,3,0,111.14865876558353
55739.803272162375,53,3,1,317.85102010383775
66873.98817954861,29,3,0,147.01905577495833
23858.420391784384,40,1,0,113.08911033568343
56141.57795963378,38,8,1,355.3075857952433
45849.923424212815,25,1,0,125.40149906121249
51700.91587950034,56,2,0,160.3508167949808
56884.91002511437,26,3,0,163.02028548521204
47176.963418407686,41,3,1,267.8718147164304
48446.19719891329,48,4,1,316.4628231747752
46791.87248668042,42,3,0,167.68842865393617
64554.74302682422,34,5,1,339.5588889846934
56281.39940191245,59,3,0,150.60003821586398
53308.75306606041,46,7,1,346.0640701507804
30935.72418361576,20,2,1,258.70340213596444
44321.30385180269,38,0,0,111.664010011687
63480.03740508761,25,1,0,130.77202869465444
50565.44859685884,31,1,0,122.21536093155636
59892.97204383707,56,3,0,179.31132881210826
76497.6770049145,33,2,0,130.76829025422782
65579.09103813225,35,6,1,333.29618146295144
51397.37506549613,48,5,1,309.4575016656237
42335.162447064096,28,3,1,301.87770536112276
11696.756059161526,55,5,0,132.94018554560893
47474.22616290721,37,2,0,126.86289716674632
45109.81256274726,63,2,0,139.91909406903653
55855.492915930634,62,5,1,326.1944618380986
47691.42159537969,21,3,1,313.8186066306165
45194.224108448085,37,4,1,301.2206616899802
23309.01604239169,48,4,1,304.14149656165637
35900.482562749006,37,3,1,278.14502616535236
57149.76561200836,28,2,0,169.1676922459297
75738.61446699042,18,2,1,327.5639374667419
48537.11924381565,61,2,1,297.88976444771896
54917.166103611846,35,3,1,315.2429096765393
64287.17235429208,56,1,0,156.66059101238844
37836.59095699625,61,0,0,117.89597065996875
55502.21064928163,50,0,0,124.48617290948658
38892.64840501762,53,4,1,306.42062389774725
62972.366577365174,35,1,0,140.50632233610335
52271.04571927599,64,4,0,159.74771059467741
54476.77720972159,48,2,0,156.13795622291116
38261.02103872116,52,3,1,270.7089694329475
60605.48539416178,56,4,1,332.37312755507793
81270.69381846524,55,2,0,162.2498804172883
34881.32456857691,32,2,0,148.22680627157348
44903.61488528714,64,5,1,341.71323652594555
53474.112112521376,23,3,1,301.01492258747163
61796.09317993725,25,2,1,306.52415344781474
41606.80572065797,57,3,1,312.1247744595621
7504.545647858897,39,4,0,130.22741247501767
70387.84241246038,18,3,0,127.51751964163861
61407.59179376214,30,2,0,135.1871893176238
23855.787042700023,41,0,0,81.79561896174258
40886.46812330666,38,1,0,105.38149531327446
73522.7364429099,62,2,1,356.8925240674311
71716.946276868,60,1,0,161.0551124844579
64079.60034018417,21,4,0,184.63418148344536
47358.31349060206,24,2,0,126.56722917221884
51244.81128218765,29,3,1,281.63764358188865
48036.1129231081,30,5,1,314.0693052116272
66923.59674903256,61,4,1,329.45024813659836
36862.36390257335,33,1,0,138.89707238840995
37913.00517673693,23,5,1,267.0189819152752
65154.11880254024,31,2,0,167.29394796099012
49334.578167326574,48,4,1,314.89010067577453
70677.01033180712,53,5,1,344.2445680810983
39927.31689529181,54,3,1,294.4790219135437
49178.32459491763,58,6,1,346.12372074472677
36163.8052273407,52,0,0,109.64097305678791
50110.44022135351,27,2,0,152.82415215371006
27821.795945018017,34,5,1,259.04578474344794
42685.49868567556,59,0,0,111.55791942706331
28456.19202607823,47,1,0,94.89018124745456
60408.84849786887,61,2,0,131.6784798046041
60748.84009639478,24,4,0,167.4817907260163
24046.059042734825,35,1,0,129.96747322588408
